pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	w32	w33	w34	w35	w36	w37	w38	w39	w40	w41	w42	w43	w44	w45	w46	w47	w48	w49	w50	w51	w52	w53	w54	w55	w56	w57	w58	w59	w60	w61	w62	w63	query
p203950	0.03835	-0.00205	-0.01756	-0.01603	0.06153	-0.03286	0.00845	-0.00647	0.00408	-0.00565	0.03938	0.06105	-0.03866	-0.05046	0.00508	-0.02004	-0.01698	-0.04684	0.00190	0.00661	-0.02889	-0.03368	-0.02433	-0.04244	-0.00308	-0.01235	0.02973	-0.00191	-0.08963	-0.01927	0.03787	-0.06118	0.09487	-0.05357	-0.02804	-0.01352	-0.05884	-0.00446	-0.05694	-0.04560	0.17269	0.08180	-0.00645	0.04814	-0.04720	-0.02113	0.17398	-0.03020	0.00819	0.10809	-0.02430	0.01159	-0.03421	-0.01966	-0.00557	0.06889	-0.00420	0.02899	0.03206	-0.00058	-0.02203	-0.01178	0.10868	-0.01398	(And (Experiencer $e0 $x0) (Member $x0 door))
p203951	0.03853	0.00443	-0.04646	0.01036	-0.02703	0.01938	0.00238	0.05779	-0.00190	0.00700	-0.02204	0.00633	0.06719	0.04984	0.00041	-0.00054	-0.00212	0.05384	-0.01001	-0.00765	-0.01227	-0.00487	0.04317	-0.02023	0.07732	-0.00113	0.02618	0.00049	0.05358	-0.02865	0.04468	0.00703	-0.00553	-0.01426	-0.03583	-0.02601	0.00849	-0.01268	0.01198	0.00161	0.03077	-0.03008	-0.01686	-0.03724	0.04539	-0.00722	-0.03474	-0.00486	-0.02092	0.01572	-0.02319	-0.00031	0.02623	0.04288	-0.00270	-0.05047	0.01245	-0.00008	-0.04192	-0.01295	0.02591	0.05064	0.06147	0.01354	(And (Experiencer $e0 $x0) (Member $x0 thing))
p203952	0.04335	-0.01038	-0.04093	-0.01105	-0.02662	0.02122	0.00829	0.02793	-0.01041	-0.00189	-0.02160	0.00039	0.02812	0.03438	-0.00463	-0.01419	-0.01428	0.04618	-0.01256	-0.01556	-0.00095	-0.00807	0.02974	0.00094	-0.01178	-0.00182	0.00971	-0.00028	0.02031	-0.02342	0.02164	0.02642	-0.01535	-0.00352	-0.02631	-0.01225	0.00584	-0.02424	0.00378	0.00045	0.01019	-0.01985	-0.00221	-0.03790	0.00084	0.00411	0.00330	0.05427	-0.00824	0.00895	-0.00286	0.01465	0.02535	0.02778	-0.01144	-0.03426	-0.00147	-0.00878	-0.01550	0.00062	0.00732	0.01189	0.03217	0.01048	(And (Experiencer $e0 $x0) (Member $x0 weather))
p203953	0.05244	0.00405	-0.03160	-0.02328	-0.03290	0.00722	0.01038	-0.00130	-0.01353	-0.00146	-0.02589	-0.00423	-0.00134	0.01017	-0.01257	-0.00499	-0.01622	0.01599	-0.00515	-0.00664	0.03444	-0.00472	0.00623	0.02310	-0.00081	-0.00309	0.00764	-0.00262	-0.01471	-0.02183	0.00077	0.01664	-0.01307	0.01799	-0.02792	0.00012	0.04140	-0.01359	-0.00643	0.00294	-0.01643	0.01508	-0.00259	-0.01766	-0.01670	0.02245	0.04235	0.04393	-0.01715	-0.01459	0.00234	0.00853	0.01702	0.00569	-0.01322	-0.00836	0.01332	-0.01597	0.00010	0.00165	-0.01188	-0.02895	0.00461	0.02140	(And (Experiencer $e0 $x0) (Time $e0 today))
p203954	-0.00039	0.01279	-0.03891	-0.03547	-0.02666	-0.01052	-0.00771	0.01210	0.01322	0.02408	-0.02616	0.04330	-0.01138	-0.00903	-0.00726	-0.00727	-0.01824	0.00433	-0.01025	0.00104	0.00821	-0.01484	0.00170	0.00387	-0.00424	0.00086	-0.03223	-0.01893	0.01144	-0.01210	0.04759	-0.00387	0.01060	0.02747	0.01416	-0.02029	-0.03349	-0.01202	0.05546	0.00599	-0.01108	-0.02319	-0.00175	-0.00391	-0.03624	0.03476	-0.00536	-0.02482	0.02499	-0.02283	0.02521	0.01104	-0.00120	0.00180	-0.00116	0.02307	-0.00090	-0.03242	-0.00883	0.01300	-0.00647	0.00673	0.00688	-0.00563	(And (For $e0 $e1) (Past $e0))
p203955	0.01088	0.01271	0.02405	-0.01092	-0.02586	-0.03675	-0.01800	0.02037	0.00860	-0.00599	0.01091	0.01238	0.00362	-0.02817	0.05901	0.00853	0.00082	-0.01586	-0.01230	0.00312	0.00140	-0.00624	-0.02333	0.00272	0.00219	0.02588	-0.00870	0.00164	-0.00404	-0.00425	0.01470	-0.01601	0.01268	-0.01985	-0.00062	-0.03324	0.05977	0.04174	-0.02475	-0.00056	0.00875	-0.00575	-0.01692	0.02795	0.00210	0.00791	-0.03331	-0.03460	-0.00161	0.01800	0.00920	-0.01597	0.00559	0.01249	-0.00149	-0.00888	-0.01083	0.00496	-0.02250	0.00584	-0.03656	0.01709	-0.01652	-0.00384	(And (For $e0 $x0) (Ongoing $e0))
p203956	-0.00663	-0.03536	0.01308	-0.01008	-0.01521	-0.02628	-0.02167	0.01921	-0.00593	-0.00516	0.03261	0.01815	0.00584	-0.02313	0.02190	0.02063	-0.01133	0.01409	-0.00447	-0.01435	-0.00873	-0.01700	-0.01238	-0.00805	-0.00081	0.01098	-0.01499	0.02550	0.01245	-0.00588	-0.01345	-0.01969	0.02128	-0.01299	0.00525	-0.02199	0.02920	0.02960	-0.01558	0.00680	0.00272	-0.00801	-0.00654	0.02043	-0.00779	0.00486	-0.03974	-0.01947	0.00201	0.00801	0.00825	0.00946	-0.01045	0.00962	-0.00009	-0.00323	-0.01654	-0.01316	-0.01137	0.00338	-0.03153	0.02699	-0.00617	-0.00959	(And (For $e0 $x0) (Past $e0))
p203957	-0.00453	0.00192	-0.00764	-0.02898	0.02262	-0.02124	-0.00635	0.11375	0.01686	-0.01062	0.01491	-0.02254	-0.00367	-0.04597	-0.00913	-0.03485	-0.01407	-0.02128	-0.01400	0.01678	-0.03972	-0.03166	-0.03396	0.03769	-0.00691	0.03479	-0.04314	-0.01740	0.00640	0.03462	0.00841	0.02381	-0.02449	-0.02332	0.01006	0.15433	0.00067	0.00604	0.01132	-0.00441	-0.01372	-0.01146	-0.00880	0.05052	-0.02680	0.02284	-0.03238	-0.00754	0.03393	0.02642	0.02279	-0.00785	0.01818	-0.00426	-0.00074	0.02152	0.00057	0.00995	-0.04368	-0.01474	-0.00658	0.02401	0.02493	-0.03369	(And (Future $e0) (Time $e0 tomorrow))
p203958	-0.00321	-0.01102	0.03475	-0.06398	0.05307	0.01132	0.00261	-0.03607	-0.02075	-0.00708	0.01905	-0.06621	0.03421	0.07121	-0.01120	0.03059	-0.01818	-0.03935	-0.00495	0.01414	0.00539	0.01008	-0.00201	-0.01592	0.00343	-0.00343	-0.01602	0.00926	0.06292	-0.04318	-0.01486	0.27252	0.25062	0.00252	0.03198	0.02416	0.01587	-0.02350	-0.05479	-0.00863	-0.04138	-0.09582	0.01676	0.06400	-0.03836	0.04409	0.05142	-0.00511	0.02015	-0.01216	0.00976	-0.01973	0.04439	-0.00411	0.00623	-0.07092	-0.08268	0.02521	0.00758	-0.02563	-0.05249	-0.03673	0.01737	-0.00865	(And (Goal $e0 $x0) (Manner $e0 quickly))
p203959	-0.00135	0.03725	-0.05647	-0.03585	-0.05283	-0.01015	-0.00027	0.00708	0.00309	0.01029	0.01106	0.07232	-0.06243	0.01113	-0.00348	-0.06254	0.34895	0.01425	-0.01545	0.04437	-0.04018	-0.01355	-0.00002	0.00361	0.00518	-0.02904	0.00785	0.01919	-0.06013	-0.00618	0.02573	-0.01373	-0.02133	0.03929	-0.03372	-0.01438	-0.00751	-0.00677	-0.01197	-0.00547	-0.03768	0.09161	-0.00267	0.02235	-0.06199	0.01579	0.01818	-0.03366	0.04227	-0.02583	-0.02661	-0.05704	0.35515	-0.00226	-0.02510	0.09360	-0.03462	-0.00338	-0.02174	0.01505	-0.07529	-0.01045	-0.02605	-0.01893	(And (Goal $e0 $x0) (Member $e0 come))
p203960	0.01436	0.09117	-0.14928	0.16615	-0.03068	-0.07141	0.02025	-0.03400	-0.02254	-0.01964	-0.05351	0.00793	-0.01438	-0.05224	-0.01792	0.35015	0.08745	-0.11787	-0.06179	0.35920	-0.04297	0.10797	-0.00492	-0.06676	0.00965	-0.02559	-0.02631	-0.04136	-0.00012	0.03924	-0.11463	0.03898	0.02622	0.00631	0.00349	0.03462	-0.09140	0.04125	0.00693	0.01881	0.01858	-0.08199	0.02511	-0.07260	0.05238	-0.11161	-0.07693	0.18461	-0.08165	-0.04880	-0.02577	-0.03669	0.01508	-0.03242	-0.01076	0.20229	-0.00591	-0.02489	-0.01278	-0.02061	0.04475	0.25064	0.00383	0.04242	(And (Goal $e0 bed) (Member $e0 go))
p203961	0.01068	-0.04700	0.01855	-0.04831	0.01098	-0.19451	-0.01083	-0.10238	-0.03064	0.05809	-0.09736	-0.07246	-0.14892	-0.12539	0.00242	-0.02857	-0.11526	-0.12458	-0.01779	0.03670	-0.07135	0.02584	-0.07020	-0.01782	-0.00575	0.05605	0.04076	0.05627	0.33965	-0.01102	0.40065	-0.09431	0.06516	0.09566	-0.07026	0.04827	0.00175	0.00054	-0.09304	0.01216	-0.05626	-0.03355	0.06250	0.11460	0.69351	0.02134	0.01403	-0.07227	-0.03979	-0.08073	-0.08999	0.01976	-0.03625	-0.00489	0.00936	0.39432	-0.01301	0.01030	0.19359	-0.08476	-0.20672	-0.14101	-0.07619	0.01072	(And (Goal $e0 home) (Past $e0))
p203962	-0.00682	0.01205	-0.02730	0.02973	-0.01429	-0.00866	0.00097	-0.00203	0.01155	0.00177	-0.00063	0.01063	-0.01156	-0.01526	0.00133	0.00159	-0.02973	-0.01834	0.00435	0.00164	-0.00422	0.01143	-0.00819	0.03112	-0.00188	-0.01008	0.07603	0.00057	-0.00143	-0.02106	-0.00391	0.00475	-0.00601	-0.01355	0.10525	-0.00583	0.00972	0.02134	-0.00674	-0.00745	0.00568	0.00022	-0.00732	0.01832	0.02536	0.05884	0.00568	-0.00152	-0.01163	0.01452	-0.04068	-0.00195	0.05089	0.01298	-0.00171	-0.00812	0.01580	0.00429	-0.00747	-0.00698	-0.02770	0.00835	-0.01661	-0.00068	(And (GroupOf $x0 person) (Past (LocatedIn $x0 $x1)))
p203963	-0.01527	-0.01116	0.03152	0.01181	0.09335	0.00643	-0.01305	0.05387	-0.02075	0.04681	-0.02216	-0.10335	0.00107	-0.04787	0.00378	-0.01978	-0.01462	-0.05099	-0.02551	0.05636	0.03587	-0.00737	0.13743	-0.07759	0.00194	-0.02192	0.01020	0.03577	-0.06351	-0.08255	-0.05609	-0.05944	0.02262	0.08759	-0.05696	0.14892	0.01868	0.00984	-0.04303	0.06709	-0.05486	0.05540	0.00467	0.07627	0.06911	-0.01917	0.07178	0.03270	-0.07108	-0.12694	-0.02954	-0.00547	0.00716	-0.01402	0.00531	0.03220	0.08540	-0.06716	0.05681	-0.06099	0.04600	-0.05891	0.04662	0.01305	(And (GroupOf $x0 thing) (Patient $e0 $x0))
p203964	0.05448	0.01676	0.02791	0.03839	-0.03575	-0.00316	-0.01315	0.01731	0.01267	0.00557	-0.00271	0.00264	-0.00893	0.00987	0.00616	0.02027	0.00665	-0.00079	0.00400	-0.01527	-0.02400	0.00148	0.00152	-0.02692	-0.00484	0.00869	-0.01281	0.00209	0.01045	0.00684	-0.01353	-0.00077	0.00401	-0.00856	0.01045	-0.01294	-0.02633	0.02194	0.00185	-0.00190	0.01399	-0.00625	0.00600	-0.01024	0.00252	-0.02873	-0.01976	-0.01645	0.01861	0.00612	-0.00056	-0.02833	-0.02520	-0.00764	0.04989	0.02082	-0.00970	0.01146	-0.01448	0.00926	-0.00795	-0.00385	-0.00981	-0.01835	(And (Like $e0 $x0) (Member $e0 look))
p203965	0.00881	0.01193	0.03580	0.03629	0.05397	-0.03155	-0.00078	-0.00271	-0.01393	0.08541	-0.01022	-0.06750	0.05685	0.00057	-0.00064	-0.02871	0.03988	-0.04397	0.03416	-0.00868	-0.02397	0.03372	-0.03159	-0.01323	0.00356	-0.01701	0.01372	0.02048	0.01875	-0.04770	-0.00835	-0.03169	0.04362	0.08464	-0.02707	-0.00729	-0.02380	0.03028	0.03419	-0.00561	-0.04453	-0.02718	-0.01052	-0.01579	-0.00746	0.01969	-0.00098	0.00459	0.01537	0.04289	0.00426	-0.02528	-0.00394	-0.00104	-0.00839	-0.02284	0.03558	-0.01854	-0.00241	-0.03177	-0.01886	0.01791	0.09036	-0.02806	(And (LocatedIn $x0 $x1) (Location $e0 $x0))
p203966	0.00255	-0.00875	-0.01889	-0.01557	-0.00946	0.00115	0.00165	0.00278	0.00654	-0.00977	0.00148	0.00010	0.01998	0.01790	0.00040	-0.00585	0.00392	-0.00147	0.00112	-0.00919	0.00330	-0.00374	-0.01044	-0.01695	-0.00210	0.00846	-0.00239	-0.00637	0.00046	0.00850	-0.00433	-0.01011	-0.00881	0.07927	0.00525	0.00344	-0.00563	0.00309	0.01097	0.00035	-0.01155	0.02462	0.00099	-0.01870	0.00712	-0.00821	-0.01427	0.00705	-0.01414	0.07677	-0.00033	-0.00060	-0.00866	-0.01042	-0.00442	-0.00046	-0.01368	0.02332	-0.01529	-0.00395	0.01072	0.00965	-0.02014	0.00977	(And (LocatedIn $x0 $x1) (Member $x1 city))
p203967	-0.00072	0.00184	-0.01132	-0.01395	0.00903	-0.00797	-0.00215	-0.00684	0.00586	-0.00397	-0.00145	-0.00862	0.01780	0.00867	-0.00132	-0.00647	-0.00404	-0.00907	0.00677	-0.00450	-0.00577	0.00041	-0.01148	-0.01529	-0.00281	-0.00074	-0.00484	-0.00224	-0.00211	0.00314	0.00060	0.00266	0.00156	0.07905	0.00731	0.00496	0.00200	0.00796	-0.00000	-0.00406	-0.01506	0.00977	-0.00659	-0.01243	0.00334	-0.01281	-0.00945	0.00128	-0.01206	0.06829	0.00134	0.00460	0.00280	-0.00120	-0.00193	-0.00037	-0.00141	-0.00202	-0.00286	-0.00284	0.00059	0.00345	-0.01044	0.00472	(And (LocatedIn $x0 $x1) (Member $x1 full))
p203968	-0.00430	0.00029	-0.01359	-0.01615	0.01098	-0.01215	-0.00336	-0.00498	0.01001	-0.00785	0.00196	-0.00446	0.01412	0.00642	-0.00164	-0.00899	-0.00202	-0.01410	0.01027	-0.00038	-0.00777	-0.00232	-0.01155	-0.01242	-0.00219	0.00121	-0.01085	-0.00208	-0.00549	0.01164	0.00419	0.00442	0.00175	0.07943	0.01464	0.00082	0.00098	0.00869	0.00620	-0.00149	-0.01552	0.00879	-0.00970	-0.01004	0.00582	-0.00900	-0.01526	-0.00680	-0.01172	0.06637	0.00394	0.00727	0.00167	0.00158	-0.00128	0.00060	-0.00613	-0.00264	-0.00458	-0.00133	0.00699	0.00943	-0.01441	0.00621	(And (LocatedIn $x0 $x1) (Member $x1 table))
p203969	-0.00130	0.00925	-0.00179	0.03332	0.01562	-0.00555	0.02258	-0.04594	-0.03648	0.00036	-0.01886	-0.00843	-0.00241	-0.02556	-0.01577	0.05239	0.00063	0.03840	-0.02940	-0.04687	-0.00517	0.03186	-0.00806	-0.02426	-0.00596	0.00130	-0.01350	-0.02116	-0.01037	0.00894	0.03110	0.00459	-0.00109	0.07474	0.01528	0.03210	0.00282	-0.03176	-0.01542	-0.00519	-0.01641	0.02308	0.02039	0.02279	-0.00263	0.04153	-0.02486	-0.00137	0.02766	0.06350	-0.01179	-0.00920	-0.00104	0.04090	0.00160	-0.01186	-0.00084	-0.00578	0.01680	-0.00537	0.01509	0.01661	-0.02662	-0.02692	(And (LocatedIn $x0 $x1) (Theme $e0 $x0))
p203970	0.00748	-0.01549	0.15243	0.05663	0.08101	-0.06987	0.00025	0.02031	-0.03472	0.15541	-0.04258	-0.09939	0.06655	0.01112	0.01025	-0.00884	0.14795	-0.06030	0.10887	-0.03987	-0.03450	0.06290	-0.03141	-0.06459	0.00182	-0.03636	0.09289	0.04007	0.02616	-0.04639	0.00827	-0.03634	0.05677	-0.00117	-0.07146	-0.02652	-0.02715	0.06544	-0.03162	0.01268	-0.05625	-0.06225	0.01250	-0.03033	-0.03295	0.00017	-0.06208	-0.02844	0.05420	0.01491	0.07166	-0.03491	-0.06909	-0.04118	-0.00774	-0.03448	0.08144	-0.03577	0.02646	-0.09296	-0.07927	0.08355	0.18832	-0.06441	(And (Location $e0 $x0) (Member $x0 house))
p203971	0.01690	-0.06457	-0.00484	0.10415	0.03292	0.05030	-0.01520	-0.01451	-0.01000	0.07545	-0.05606	-0.02812	-0.01206	0.04045	0.01484	0.03868	0.05786	-0.03088	0.00715	0.03671	-0.03486	0.02833	0.05030	-0.00727	0.00476	-0.02103	-0.03683	0.00905	0.04162	0.03737	0.02282	-0.02992	0.00467	0.02234	0.06167	0.00863	-0.03767	-0.03810	-0.01788	-0.00448	-0.04084	0.04237	-0.00971	-0.04372	-0.04096	0.10551	0.00199	-0.02830	0.02912	-0.04434	-0.01077	0.06340	-0.04617	-0.00091	0.05036	-0.01320	-0.02283	-0.01281	-0.01026	-0.05357	-0.02193	-0.02205	0.07090	-0.02091	(And (Location $e0 $x0) (PartOf $x0 $x1))
p203972	-0.00237	-0.02204	-0.00152	-0.02560	0.07167	-0.01833	-0.00779	0.01519	-0.00699	-0.01378	-0.00169	-0.06128	-0.01707	0.00509	-0.00243	-0.00790	0.05209	-0.01116	-0.00018	0.00301	-0.01904	-0.01532	0.02595	-0.00443	-0.00300	0.01064	-0.00624	-0.00025	0.02368	-0.02347	0.00035	-0.01719	-0.00782	0.00334	-0.03434	-0.01400	-0.02279	-0.00168	-0.01061	0.01095	-0.01505	-0.04418	-0.00557	-0.01794	-0.02250	0.01376	0.00549	-0.01380	0.05566	-0.01318	-0.00391	-0.02066	-0.03632	-0.00554	-0.00402	0.00291	0.07913	0.01719	-0.02032	0.08364	0.01418	-0.01502	0.03601	-0.03112	(And (Location $e0 here) (Past $e0))
p203973	-0.00410	-0.01530	-0.00893	-0.03104	0.07151	-0.03022	-0.00157	0.05011	-0.00042	-0.01384	0.00725	-0.06019	-0.00494	-0.00248	-0.00477	-0.00751	0.05511	-0.01305	-0.01217	0.01123	-0.02411	-0.01558	0.00272	0.01578	-0.00380	-0.00203	-0.01294	-0.00670	0.01982	-0.00566	0.01002	-0.00558	-0.01322	-0.00159	-0.02115	0.03205	-0.01917	0.01063	-0.00295	0.03048	-0.02679	-0.02598	-0.00477	-0.00666	-0.01937	0.01924	0.00071	-0.01040	0.05656	-0.01107	0.00621	-0.02041	-0.03780	-0.01281	-0.00373	0.00324	0.07951	0.00697	-0.04347	0.07071	-0.00119	-0.00319	0.03297	-0.03849	(And (Location $e0 here) (Patient $e0 $x0))
p203974	-0.00010	-0.01917	-0.00152	-0.02350	0.00057	-0.04103	-0.01734	-0.02211	0.00626	0.00343	-0.01452	-0.01051	-0.03836	-0.02942	0.00188	-0.00370	-0.02278	-0.02727	-0.00597	0.00980	-0.01091	0.00537	-0.00839	-0.00253	-0.00463	0.01086	0.00677	0.00029	0.08379	-0.01591	0.08804	-0.02921	0.02224	0.01284	-0.01473	0.00955	-0.01072	-0.00879	-0.02203	0.00088	-0.01404	-0.01189	0.01595	0.02308	0.11824	0.01326	-0.00869	-0.01909	-0.01372	-0.00699	-0.01762	0.02469	-0.00533	0.00127	-0.00274	0.08261	-0.01017	-0.00822	0.04519	-0.01273	-0.04434	-0.01811	-0.01930	0.00308	(And (Manner $e0 immediately) (Past $e0))
p203975	-0.00918	-0.00411	0.01160	-0.02546	0.00152	0.01528	0.01493	0.00024	-0.02476	-0.00731	-0.01533	0.00697	-0.00459	-0.00452	0.00470	-0.02568	0.01728	-0.00121	0.02093	-0.01671	0.01086	0.00163	0.00694	0.00305	-0.00321	-0.01233	-0.00005	-0.01341	0.02023	-0.03559	0.01821	-0.02384	0.03126	0.00024	-0.01361	0.00303	-0.02097	-0.02153	-0.00374	-0.00501	-0.01451	-0.01715	-0.01348	-0.01015	-0.02341	0.02064	-0.01482	0.02806	-0.00276	-0.00112	0.00011	0.01530	-0.01244	-0.00867	-0.00984	0.01160	0.01599	-0.02686	0.00549	-0.01162	-0.01881	0.01783	0.02255	0.00829	(And (Measure $e0 duration <num> year) (Past $e0))
p203976	0.00320	-0.00451	0.02247	0.01028	0.01645	0.02277	-0.00025	-0.01158	0.01972	-0.00415	-0.00398	-0.01221	-0.01304	-0.00102	-0.00474	0.01079	0.02721	-0.00957	-0.01365	0.00304	-0.02123	0.00272	0.00728	0.03962	-0.01188	-0.00569	-0.01363	0.01163	0.00941	-0.02973	-0.00892	0.07237	0.03854	0.03985	0.01361	0.00675	-0.00753	-0.04249	-0.00895	-0.00201	0.03289	-0.05363	0.02275	-0.02324	-0.02613	-0.01229	0.00926	-0.00762	-0.01292	-0.03594	-0.02337	-0.00532	-0.00500	0.01253	-0.00686	-0.01323	-0.02435	-0.00399	0.00916	0.00104	-0.01035	-0.00915	0.00855	0.01020	(And (Member $e0 approve) (Theme $e0 $x0))
p203977	-0.00380	-0.01948	0.00111	-0.00788	0.01785	0.00446	-0.02246	-0.00186	-0.00252	-0.00155	-0.01397	-0.01428	-0.01801	-0.01421	0.00011	-0.02088	-0.01446	-0.01436	0.07662	0.00391	-0.00579	-0.00799	0.01327	-0.00700	-0.00226	0.01353	-0.01801	0.02987	0.00221	-0.01980	-0.00262	-0.00167	0.00327	0.00005	-0.01334	0.01013	0.00230	-0.01381	-0.00588	-0.00670	-0.01329	-0.01627	-0.05011	-0.00132	-0.02310	0.00728	-0.00478	0.00141	0.00914	-0.00273	0.00193	-0.00301	0.00529	0.08597	-0.00358	0.00935	0.00682	-0.01095	0.01403	0.00356	-0.00709	-0.00912	0.01859	-0.00546	(And (Member $e0 arrive) (Past $e0))
p203978	0.00971	-0.01789	0.00010	-0.02495	-0.02928	0.00148	0.00980	-0.00505	-0.01876	0.01076	-0.01130	0.02069	-0.01228	-0.01887	-0.00463	0.00155	0.01271	-0.00319	0.00547	-0.00950	0.01051	-0.01041	0.00758	0.00930	-0.00126	-0.00530	0.00003	-0.01513	0.00810	-0.02191	0.03050	-0.01539	0.01052	-0.00500	-0.01545	0.00152	-0.00056	-0.00844	0.00760	0.00404	-0.00910	-0.00661	-0.00728	0.00995	-0.01572	0.02187	-0.01522	0.00360	-0.00107	0.00767	-0.00192	0.01363	-0.01334	-0.00946	-0.00903	-0.00386	0.00292	-0.00546	-0.00739	-0.00790	0.01654	0.01717	0.00210	0.00627	(And (Member $e0 bear) (Past $e0))
p203979	-0.01055	0.00065	-0.03123	-0.03534	0.09310	0.01055	-0.01350	0.00230	0.01401	-0.01251	0.01333	0.05229	-0.00908	0.00651	-0.00081	-0.00880	0.02699	-0.01006	-0.03215	0.00650	-0.01970	-0.02106	-0.00307	0.00899	-0.00040	0.00699	-0.00167	-0.00951	-0.02392	-0.00015	-0.00311	0.01547	-0.02098	0.01210	-0.01116	0.00804	-0.00961	-0.01093	0.01971	0.01213	-0.05091	0.01685	-0.00438	-0.01666	-0.01262	0.01226	-0.02300	0.00025	-0.00912	-0.02075	-0.02030	-0.01579	-0.07113	-0.00575	-0.00268	0.03125	-0.00930	0.01397	-0.01076	-0.01087	0.01185	-0.01761	-0.00876	0.00434	(And (Member $e0 become) (Past $e0))
p203980	0.00218	0.00971	-0.04070	-0.04354	0.10464	-0.00156	-0.01649	0.03498	0.01609	-0.00752	0.01810	0.09154	0.01104	-0.00434	-0.00703	-0.01079	0.02646	-0.01154	-0.04158	0.01678	-0.02882	-0.03297	-0.02572	0.01852	-0.00046	0.00097	-0.01694	-0.00017	-0.02150	0.00504	-0.00681	0.03186	-0.01666	0.02128	0.00183	0.05037	-0.01147	0.00316	0.02667	0.02941	-0.06691	0.01326	-0.00930	-0.00732	-0.01455	0.01805	-0.03163	-0.00323	-0.00792	-0.03478	-0.01293	-0.00775	-0.08633	-0.00326	0.00017	0.02750	-0.00876	-0.02454	-0.01696	-0.01396	-0.00581	-0.01678	-0.00757	-0.00300	(And (Member $e0 become) (Result $e0 $e1))
p203981	-0.00450	0.00702	-0.01385	-0.05732	-0.03116	0.00042	-0.00284	0.00663	-0.00034	-0.01069	0.00183	0.03421	-0.04929	-0.02076	0.01906	0.00590	-0.00448	-0.00646	-0.01754	0.00864	-0.03169	-0.00993	0.02834	-0.02562	-0.00700	-0.00179	0.03059	-0.00142	0.05849	0.03609	-0.01974	0.02432	-0.04780	0.00754	-0.03120	-0.02522	-0.01017	-0.00347	0.02088	0.03812	0.04290	0.04768	0.00199	0.04091	-0.03630	0.04320	-0.02241	-0.03978	0.04025	-0.00884	-0.01062	-0.04736	-0.03266	-0.01493	-0.01044	0.01504	-0.02406	0.01104	0.06092	-0.00044	0.04546	0.00459	-0.05565	-0.01293	(And (Member $e0 begin) (Patient $e0 $x0))
p203982	0.00577	-0.05038	-0.01122	-0.01194	-0.00867	-0.01898	-0.00663	0.02124	-0.01132	-0.00845	0.02210	-0.00425	-0.01305	0.00093	0.01648	0.03170	0.01684	0.07197	-0.00674	-0.04881	-0.01689	-0.02684	-0.00366	-0.01161	-0.00066	0.01045	-0.03695	-0.00701	0.02098	-0.01782	-0.02289	-0.03351	0.01262	0.01868	0.02030	-0.02413	-0.01667	0.01857	-0.01175	0.01863	-0.01525	-0.01685	-0.00294	-0.00632	-0.00874	0.00624	-0.00589	0.04517	0.03875	-0.02022	0.01973	0.01245	-0.02960	-0.00821	-0.00485	-0.00081	0.04548	0.00727	-0.01834	0.02833	-0.02887	0.00443	0.03081	-0.03223	(And (Member $e0 break_out) (Past $e0))
p203983	-0.00472	0.07023	-0.03582	0.01067	0.00868	0.00534	-0.00644	-0.01560	0.00452	-0.00132	-0.02548	-0.00263	-0.00061	0.00518	-0.01744	0.00590	0.00984	0.05278	-0.02208	-0.01793	-0.00515	0.03033	-0.00787	-0.01286	-0.00649	0.01774	0.04510	-0.01824	-0.00704	0.00265	0.04486	0.01842	-0.01911	0.00165	-0.02465	-0.00850	0.02038	-0.00671	0.00248	0.05382	-0.01512	0.00621	-0.02546	-0.00468	-0.02849	-0.01540	-0.03689	-0.01288	0.01511	-0.00806	0.15894	0.02089	-0.04039	0.00043	-0.00592	-0.00063	-0.03400	-0.03778	0.01651	-0.00399	-0.03943	-0.00336	-0.00127	0.00071	(And (Member $e0 build) (Patient $e0 $x0))
p203984	-0.03753	0.21170	0.27953	-0.11470	-0.07498	-0.20440	0.00410	0.02007	0.06272	-0.00651	0.07014	0.10784	0.04766	-0.06735	0.00251	-0.06951	0.09586	-0.05065	0.00951	-0.01615	0.15800	-0.03521	-0.11700	-0.06511	-0.00250	0.04261	0.26634	-0.04298	0.18560	0.62947	-0.03243	0.07517	-0.17535	-0.02128	-0.17118	-0.05005	0.13863	0.05881	-0.04420	0.01588	-0.01354	-0.14851	-0.03271	0.09296	-0.09608	0.07769	-0.02189	0.21568	-0.07753	-0.01537	-0.15780	-0.11008	-0.08830	-0.00136	0.01509	0.04035	-0.13920	0.04129	0.01509	0.08064	-0.08563	-0.05204	0.37771	0.04802	(And (Member $e0 buy) (Past $e0))
