pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	query
p205390	0.07600	-0.05003	-0.01732	-0.07074	0.04347	-0.07744	-0.02193	-0.05585	-0.03105	-0.01267	0.07692	-0.05098	-0.05779	-0.07442	-0.01489	0.01701	-0.01788	-0.03936	0.08971	0.10989	0.03598	-0.02566	0.08214	-0.02325	-0.02257	0.11725	-0.00080	0.08698	0.10610	0.04491	-0.04398	-0.03117	(And (Cardinality $x0 <num>) (GroupOf $x0 way) (Manner $e0 $x0))
p205391	0.07600	-0.05003	-0.01732	-0.07074	0.04347	-0.07744	-0.02193	-0.05585	-0.03106	-0.01267	0.07692	-0.05098	-0.05779	-0.07442	-0.01489	0.01701	-0.01788	-0.03936	0.08971	0.10989	0.03598	-0.02566	0.08214	-0.02325	-0.02258	0.11725	-0.00080	0.08698	0.10610	0.04491	-0.04398	-0.03118	(And (Cardinality $x0 <num>) (Manner $e0 $x0) (Member $x0 random))
p205392	-0.06168	-0.08060	0.08105	0.06358	-0.03636	-0.01631	-0.00971	-0.00821	0.01611	0.13153	0.02151	0.06459	-0.03600	-0.03399	-0.00572	-0.02476	0.08407	-0.02314	-0.00589	0.04543	-0.01339	-0.04337	-0.03512	0.10582	-0.06418	0.06791	-0.01956	-0.02636	0.02965	-0.03589	0.00272	-0.07121	(And (CoAgent $e0 $x0) (Location $e0 $x1) (Member $e0 work))
p205393	-0.00818	-0.00216	0.00305	-0.01355	0.02151	-0.01714	-0.00586	0.06562	0.00409	-0.00516	0.00668	0.01913	0.00744	-0.00265	-0.00195	-0.01657	0.00092	-0.00149	0.00031	0.00453	-0.02682	0.00111	0.04638	-0.01725	-0.00659	-0.00599	-0.00331	-0.02585	-0.01069	-0.00102	-0.01046	0.00831	(And (Experiencer $e0 $x0) (Location $e0 $x1) (Member $e0 wait))
p205394	-0.03500	0.05427	-0.02994	-0.02765	0.01903	-0.06966	0.00509	0.23711	0.03103	0.02799	0.04827	0.01208	0.00697	0.03374	0.02950	-0.04568	0.00005	0.00699	-0.01301	-0.00298	-0.04343	-0.01586	0.15209	-0.04761	-0.02022	0.00323	0.00627	-0.06935	-0.03845	-0.01610	-0.04013	0.01878	(And (Experiencer $e0 $x0) (Member $e0 discover) (Stimulus $e0 $e1))
p205395	-0.03736	0.05958	-0.03185	-0.02897	0.01967	-0.07393	0.00602	0.25071	0.03269	0.03267	0.05219	0.01291	0.00817	0.03656	0.03080	-0.04795	-0.00109	0.00769	-0.01388	-0.00249	-0.04542	-0.01669	0.15913	-0.05344	-0.02327	0.00409	0.00661	-0.07302	-0.04127	-0.01825	-0.04360	0.02034	(And (Location $e0 $x0) (Member $e0 error) (Stimulus $e1 $e0))
p205396	0.02584	-0.00952	0.02074	-0.00427	0.02082	-0.01160	-0.01703	0.03776	-0.03700	-0.01166	-0.00064	0.04039	0.03443	-0.00239	0.01759	-0.01576	-0.01170	0.00055	-0.01858	-0.00096	-0.03110	-0.00272	0.04409	-0.01447	-0.02798	-0.01865	-0.00351	-0.01219	0.00024	-0.00635	-0.01442	-0.00464	(And (Location $e0 $x0) (Member $e0 find) (Theme $e0 $x1))
p205397	-0.04156	-0.04175	0.04678	0.02702	-0.00763	-0.01648	-0.01080	0.01611	-0.00218	0.07370	0.01538	0.05325	-0.01491	-0.01571	-0.00215	-0.01805	0.03195	-0.01788	-0.00386	0.02540	-0.01483	-0.01478	-0.00159	0.05084	-0.04455	0.02066	-0.01522	-0.01920	0.01298	-0.01651	0.00764	-0.04008	(And (Location $e0 $x0) (Member $e0 work) (Might $e0))
p205398	0.00106	0.00062	-0.01344	-0.01293	0.00391	0.00293	0.00491	-0.01319	0.00088	0.00760	0.00084	-0.00500	0.00110	-0.00633	-0.00795	-0.00169	0.00066	-0.00470	-0.01040	-0.01016	0.00500	0.00423	0.00436	0.00842	-0.00380	-0.00048	0.03507	0.00200	-0.00588	0.00799	-0.00481	0.00650	(And (Measure $x0 age <num> year) (Member $x0 founder) (Patient $e0 $x0))
p205399	-0.01341	0.01005	-0.00317	0.07776	-0.02018	-0.02598	0.00577	0.11642	0.05994	0.01046	0.02245	-0.02913	-0.00627	0.03376	-0.02786	-0.01560	0.02112	-0.01832	0.04637	-0.01238	-0.01800	-0.03989	0.09211	-0.02715	-0.01660	-0.01066	0.04136	-0.06132	-0.01605	-0.02786	-0.02905	0.02173	(And (Member $e0 become) (Past $e0) (Patient $e0 $x0))
p205400	-0.01341	0.01005	-0.00317	0.07776	-0.02018	-0.02598	0.00578	0.11642	0.05994	0.01046	0.02245	-0.02913	-0.00627	0.03376	-0.02786	-0.01560	0.02112	-0.01832	0.04637	-0.01238	-0.01800	-0.03989	0.09212	-0.02715	-0.01660	-0.01066	0.04136	-0.06132	-0.01605	-0.02786	-0.02905	0.02173	(And (Member $e0 become) (Patient $e0 $x0) (Result $e0 $e1))
p205401	-0.02031	0.04695	-0.03500	-0.02480	0.02801	-0.02010	0.02866	-0.00897	-0.03935	0.04335	-0.02504	-0.02851	0.07595	-0.00197	-0.00002	-0.00166	-0.03630	0.01129	-0.02399	-0.01246	0.02018	-0.00044	0.00220	0.04921	-0.03708	0.06021	0.03107	0.02902	-0.03598	0.00255	-0.02490	0.01708	(And (Member $e0 begin) (Might $e0) (Patient $e0 $x0))
p205402	0.00369	-0.00129	0.00952	0.00873	-0.01891	-0.01122	0.01025	0.00603	-0.01708	0.00216	0.01242	-0.00961	0.00892	0.00450	-0.00808	0.01867	-0.00140	0.01969	-0.00706	-0.00001	-0.00827	-0.01158	-0.00786	-0.01666	-0.01066	0.00088	-0.00308	0.00656	-0.00009	-0.01262	-0.02377	-0.01270	(And (Member $e0 borrow) (Source $e0 $x0) (Theme $e0 $x1))
p205403	-0.02392	0.04478	-0.07636	-0.00423	0.14099	-0.05761	-0.01560	0.03482	-0.04457	0.05630	-0.01433	0.05824	-0.02113	-0.00521	-0.01142	0.07741	-0.03715	-0.06204	0.02787	0.03697	0.05450	0.00382	-0.04909	0.00905	-0.04337	-0.02670	-0.03127	-0.05325	-0.02988	0.04268	0.11636	-0.00747	(And (Member $e0 decide) (Might $e0) (Theme $e0 $x0))
p205404	0.09324	-0.02723	-0.01173	0.12967	-0.03863	-0.01014	-0.03332	0.06221	0.09128	-0.00364	-0.02776	-0.03661	-0.02328	0.05094	0.00694	-0.01836	-0.02474	-0.00819	-0.03019	-0.02178	0.05028	-0.04259	-0.04374	-0.00813	-0.00093	0.10802	-0.02705	-0.04957	-0.00214	-0.03032	0.10035	-0.01482	(And (Member $e0 decision) (Patient $e1 $e0) (Theme $e0 $x0))
p205405	0.11246	-0.00543	-0.00253	0.14066	-0.04723	-0.00174	-0.03502	0.06258	0.10275	-0.01432	-0.03152	-0.04868	-0.03003	0.05826	0.01316	-0.03008	-0.03223	0.00170	-0.03472	-0.03488	0.05607	-0.05074	-0.04478	-0.01109	0.00202	0.11934	-0.03339	-0.05705	0.00224	-0.03103	0.09561	-0.01479	(And (Member $e0 decision) (Theme $e0 $x0) (Theme $e1 $e0))
p205406	0.07291	0.02054	0.00340	-0.00013	-0.02652	0.05878	-0.00395	-0.02270	0.07689	-0.01730	-0.00933	-0.05201	-0.02486	0.03203	-0.01149	-0.01725	0.01205	0.01349	-0.02293	-0.04007	-0.00902	-0.04820	-0.00055	-0.01780	0.02108	0.03651	0.04091	-0.02882	-0.00327	0.01931	-0.02225	0.00873	(And (Member $e0 destroy) (Patient $e0 $x0) (Theme $e1 $e0))
p205407	0.00728	0.00159	-0.01358	0.06490	0.01017	0.01902	0.00081	-0.03165	0.00239	-0.00153	-0.00119	-0.00614	-0.00550	-0.00644	-0.03392	0.01353	0.02024	-0.04181	0.05665	0.00452	0.00202	-0.03540	-0.00506	0.01910	-0.01385	-0.03103	0.06418	-0.02390	-0.00623	-0.01747	-0.01531	0.02055	(And (Member $e0 direct) (Past $e0) (Patient $e0 $x0))
p205408	0.00198	-0.01319	-0.02707	0.04444	0.06181	-0.00743	-0.00386	-0.02381	-0.00591	0.01089	0.05151	0.00301	-0.00766	-0.01584	-0.02131	0.02702	-0.00178	0.04279	-0.00785	-0.01765	-0.01947	0.00222	-0.00803	-0.02119	0.07570	-0.00529	-0.00313	-0.01885	-0.02458	-0.02089	-0.02975	-0.00080	(And (Member $e0 lend) (Recipient $e0 ravi) (Theme $e0 $x0))
p205409	0.00718	-0.00155	0.00995	-0.00119	-0.02768	-0.01192	0.01614	0.02031	-0.01958	-0.00287	-0.00690	-0.01195	0.01042	0.00461	-0.00828	0.02857	0.00808	0.01578	-0.00441	0.00961	-0.00189	-0.02562	-0.01379	-0.01861	-0.01838	0.00223	-0.00081	-0.00076	0.00927	-0.01533	-0.02957	-0.01604	(And (Member $e0 receive) (Source $e0 $x0) (Theme $e0 $x1))
p205410	-0.00391	0.03587	0.00773	-0.00251	-0.02479	0.00061	0.00330	-0.01911	-0.02391	0.02868	0.01380	-0.01051	-0.01619	0.01140	-0.00542	0.03622	0.01272	-0.00454	0.00251	-0.00475	-0.00916	-0.01006	-0.00052	-0.02126	-0.02198	-0.01431	-0.00633	0.01270	-0.00158	-0.01435	0.01338	-0.01865	(And (Member $x0 departure) (Possession $x0 $x1) (Theme $e0 $x0))
p205411	0.09391	-0.02657	0.01013	-0.00933	0.06703	0.06828	0.06992	0.02007	-0.04948	-0.05640	0.08008	-0.04780	-0.03108	0.11547	-0.05550	-0.05717	0.00415	-0.08375	-0.04906	0.11418	-0.02975	0.10554	-0.01776	0.15499	-0.05494	-0.06632	0.01058	-0.01983	-0.13185	-0.04582	-0.00266	-0.03452	(And (Member $x0 kiln) (Ordinal $x0 <num> buy) (Theme $e0 $x0))
p205412	-0.01918	0.01228	-0.00640	0.11158	-0.02947	-0.04127	0.00839	0.17860	0.08848	0.01628	0.03432	-0.04184	-0.00800	0.05066	-0.03694	-0.02351	0.03196	-0.02694	0.06577	-0.01763	-0.02635	-0.05921	0.13503	-0.03990	-0.02468	-0.01451	0.06578	-0.08997	-0.02333	-0.04170	-0.04260	0.03200	(And (Past $e0) (Patient $e0 $x0) (Result $e0 $e1))
p205522	-0.06700	0.00330	-0.11194	0.16598	-0.08132	0.04435	0.18205	-0.11516	-0.04661	0.02652	-0.07569	0.04037	-0.01743	-0.00807	-0.02349	0.01391	-0.01506	0.13160	-0.05774	0.03632	0.23615	0.01886	0.19093	0.01130	-0.07970	0.00144	-0.06063	-0.07975	-0.03434	0.13584	-0.05011	0.02485	(And (Agent $e0 $x0) (Also appear $e0))
p205523	-0.00234	-0.00738	0.00096	-0.00364	-0.00905	0.00819	-0.00188	-0.00762	0.00747	-0.01092	-0.00609	-0.00854	-0.00948	0.00068	-0.00903	-0.00412	0.00882	0.00956	0.00023	-0.00136	-0.00363	-0.00524	-0.00856	-0.00451	0.01237	0.01507	-0.00756	-0.00930	0.00339	0.00532	-0.00011	-0.00562	(And (Agent $e0 $x0) (GroupOf $x0 soil_sample))
p205524	-0.00233	-0.00737	0.00097	-0.00361	-0.00903	0.00821	-0.00186	-0.00761	0.00749	-0.01090	-0.00606	-0.00852	-0.00948	0.00070	-0.00902	-0.00410	0.00884	0.00957	0.00025	-0.00135	-0.00361	-0.00522	-0.00854	-0.00449	0.01239	0.01509	-0.00754	-0.00929	0.00340	0.00534	-0.00010	-0.00561	(And (Agent $e0 $x0) (Instrument $e0 post))
p205525	-0.09290	0.02565	-0.14397	0.26408	-0.13355	0.07946	0.28901	-0.17347	-0.07991	0.05534	-0.11946	0.04743	-0.02259	-0.02777	-0.04319	0.00535	-0.05704	0.22464	-0.09548	0.05985	0.36397	0.00357	0.28773	0.02021	-0.12587	-0.02865	-0.09457	-0.12306	-0.03003	0.21925	-0.07826	-0.00565	(And (Agent $e0 $x0) (Member $e0 appear))
p205526	-0.02888	-0.00644	-0.01006	-0.00553	-0.02424	-0.02195	0.00251	-0.00343	-0.01284	0.02854	0.02995	0.02038	-0.01622	0.03653	0.00097	-0.00190	-0.02026	0.00679	-0.01734	-0.03995	0.01218	0.04588	-0.00799	-0.02603	-0.03130	0.00056	0.03001	-0.00150	0.05656	0.02155	0.00192	-0.04498	(And (Agent $e0 $x0) (Member $e0 call_off))
p205527	0.07291	0.02054	0.00340	-0.00013	-0.02652	0.05878	-0.00395	-0.02270	0.07690	-0.01730	-0.00933	-0.05201	-0.02486	0.03203	-0.01149	-0.01725	0.01205	0.01349	-0.02293	-0.04007	-0.00902	-0.04820	-0.00055	-0.01780	0.02108	0.03651	0.04091	-0.02882	-0.00327	0.01931	-0.02225	0.00873	(And (Agent $e0 $x0) (Member $e0 cause))
p205528	0.00577	0.00161	0.00967	-0.00071	-0.02242	-0.01279	0.01611	0.01316	-0.01620	-0.00553	0.00216	-0.01114	0.00284	0.00471	-0.01365	0.03084	0.00887	0.01283	-0.00078	0.00774	-0.00642	-0.02279	-0.01246	-0.01671	-0.01515	-0.00004	-0.00165	-0.00583	0.00564	-0.00823	-0.02545	-0.01406	(And (Agent $e0 $x0) (Member $e0 examine))
p205529	0.00817	0.00334	0.01271	-0.00124	-0.02463	-0.01523	0.02220	0.01936	-0.01866	-0.00596	-0.00188	-0.01347	0.00535	0.00353	-0.01545	0.02949	0.00973	0.01594	-0.00058	0.01287	-0.00814	-0.02684	-0.01247	-0.01861	-0.01726	0.00078	-0.00227	-0.00834	0.00532	-0.01067	-0.03025	-0.01383	(And (Agent $e0 $x0) (Member $e0 fund))
p205530	0.01919	0.05859	0.01700	0.01447	-0.01874	0.02273	-0.00358	-0.04717	0.01125	0.00970	-0.00357	-0.01447	0.02054	-0.01615	-0.01580	0.01067	0.03971	0.00891	-0.01107	0.00810	-0.03016	0.02984	0.03015	-0.03837	-0.03178	-0.03340	-0.00483	0.01769	0.01449	-0.03587	0.01425	-0.01608	(And (Agent $e0 $x0) (Member $e0 give_up))
p205531	-0.01576	-0.00171	0.00336	-0.01109	-0.00741	0.00500	-0.01171	-0.01042	-0.02815	-0.00894	-0.00901	-0.00036	0.00011	0.00653	0.03124	0.00437	0.00351	0.01326	0.01501	0.01435	-0.01211	0.02231	-0.01268	-0.01501	0.00165	0.00096	-0.03065	0.00156	-0.00427	-0.00279	0.00428	-0.02135	(And (Agent $e0 $x0) (Member $e0 influence))
p205532	0.00423	-0.00011	0.01384	-0.00136	-0.02078	-0.00849	0.02064	0.01023	-0.01544	-0.00527	-0.01075	-0.01719	0.00342	0.00847	-0.01155	0.01644	0.00566	0.00875	-0.00048	0.01480	-0.01641	-0.02778	-0.01295	-0.01639	-0.00586	0.00193	-0.00724	-0.00157	0.00989	0.00204	-0.02051	-0.00300	(And (Agent $e0 $x0) (Member $e0 learn))
p205533	-0.00183	-0.01246	0.01172	-0.00588	0.00136	0.00765	-0.00587	-0.00651	0.00069	-0.01611	-0.00563	0.00198	-0.00773	-0.00502	-0.00973	-0.00684	0.01347	0.01336	0.00134	-0.00262	-0.01221	-0.00441	-0.00275	-0.00017	0.00620	0.00999	-0.00850	-0.01261	0.00465	0.00932	0.00009	-0.00747	(And (Agent $e0 $x0) (Member $e0 permit))
p205534	0.00305	0.01296	0.00018	-0.00258	-0.00601	-0.00964	0.00852	0.00255	-0.02020	0.00868	0.00376	-0.00563	-0.00424	0.00531	-0.01144	0.03583	0.00734	-0.00006	0.00246	0.00645	-0.00459	-0.01578	-0.01143	-0.01615	-0.01765	-0.00630	-0.00471	-0.00292	-0.00337	-0.00764	-0.00695	-0.01306	(And (Agent $e0 $x0) (Member $e0 put_off))
p205535	0.00718	-0.00155	0.00995	-0.00119	-0.02768	-0.01192	0.01614	0.02031	-0.01958	-0.00287	-0.00690	-0.01195	0.01042	0.00461	-0.00828	0.02857	0.00808	0.01578	-0.00441	0.00961	-0.00189	-0.02562	-0.01379	-0.01861	-0.01838	0.00223	-0.00081	-0.00076	0.00927	-0.01533	-0.02957	-0.01604	(And (Agent $e0 $x0) (Member $e0 receive))
p205536	0.00683	0.00140	0.00928	-0.00081	-0.02100	-0.01242	0.01602	0.01258	-0.01631	-0.00590	0.00065	-0.01096	0.00325	0.00303	-0.01402	0.03108	0.00971	0.01206	-0.00044	0.00918	-0.00666	-0.02306	-0.01266	-0.01632	-0.01456	-0.00065	-0.00207	-0.00604	0.00425	-0.00848	-0.02501	-0.01308	(And (Agent $e0 $x0) (Member $e0 turn_down))
p205537	0.00761	0.00244	0.01157	-0.00117	-0.02335	-0.01394	0.01972	0.01627	-0.01772	-0.00609	-0.00074	-0.01250	0.00434	0.00321	-0.01514	0.03029	0.00996	0.01447	-0.00034	0.01141	-0.00774	-0.02539	-0.01254	-0.01770	-0.01620	0.00002	-0.00218	-0.00735	0.00498	-0.00968	-0.02840	-0.01357	(And (Agent $e0 $x0) (Member $x0 bank))
p205538	-0.01182	-0.01690	-0.00225	0.02349	0.00533	-0.01301	-0.00345	-0.00562	-0.00079	0.00786	0.03800	-0.01171	0.00457	0.01606	-0.00808	0.00238	0.00058	0.05185	-0.01666	-0.02232	-0.01814	0.00445	-0.00352	-0.01132	0.02421	0.00337	0.00824	0.03127	-0.01051	-0.01617	-0.01489	-0.01404	(And (Agent $e0 $x0) (Member $x0 crew))
p205539	0.00018	-0.02223	0.03304	-0.01035	0.02108	0.00694	-0.01276	-0.00341	-0.01113	-0.02553	-0.00552	0.02095	-0.00255	-0.01593	-0.01137	-0.01188	0.02131	0.02230	0.00241	-0.00434	-0.02878	-0.00444	0.00943	0.00787	-0.00559	0.00141	-0.00962	-0.01843	0.00514	0.01380	-0.00402	-0.00950	(And (Agent $e0 $x0) (Member $x0 curator))
p205540	0.00287	-0.00026	0.00518	-0.00592	-0.02114	-0.00977	0.01297	0.00907	-0.00996	-0.00326	0.00386	-0.01099	0.00109	0.00990	-0.01135	0.01796	0.00586	0.01680	-0.00644	-0.00221	-0.00413	-0.01579	-0.00921	-0.01494	-0.01270	0.00573	0.01244	-0.00581	0.00723	-0.00097	-0.02065	-0.01385	(And (Agent $e0 $x0) (Member $x0 doctor))
p205541	-0.00773	-0.06029	0.07690	0.03542	0.03051	-0.09532	0.09649	0.03407	-0.04298	-0.10455	-0.05250	-0.06115	0.02016	0.02353	-0.01953	-0.04246	0.07835	-0.02897	0.00884	-0.02541	-0.11994	-0.03931	-0.01886	0.06803	-0.06062	-0.06183	-0.02108	0.11337	0.03543	0.23481	0.10875	0.13574	(And (Agent $e0 $x0) (Member $x0 elder))
p205542	-0.00391	0.03586	0.00773	-0.00251	-0.02479	0.00061	0.00330	-0.01911	-0.02391	0.02868	0.01380	-0.01051	-0.01619	0.01140	-0.00542	0.03622	0.01272	-0.00454	0.00251	-0.00475	-0.00916	-0.01006	-0.00053	-0.02126	-0.02198	-0.01431	-0.00633	0.01270	-0.00158	-0.01435	0.01338	-0.01865	(And (Agent $e0 $x0) (Member $x0 ferry))
p205543	-0.00805	0.00171	-0.00002	-0.00272	-0.00720	0.00417	0.00154	-0.00651	-0.00132	-0.00657	-0.00864	-0.01127	-0.00553	0.00549	-0.00693	-0.00364	0.00141	0.01055	0.00027	-0.00182	0.00062	-0.00517	-0.01085	0.00072	0.00625	0.02288	-0.01105	-0.00862	0.00514	0.00565	0.00499	-0.00767	(And (Agent $e0 $x0) (Member $x0 freight))
p205544	-0.00553	-0.00394	-0.00010	-0.00306	-0.00708	0.00622	-0.00286	-0.00849	0.00348	-0.00895	-0.00465	-0.00506	-0.01207	0.00246	-0.00769	-0.00361	0.00821	0.00547	0.00170	-0.00199	-0.00238	-0.00270	-0.00954	-0.00325	0.00988	0.01228	-0.00921	-0.01040	0.00705	0.00967	0.00877	-0.00793	(And (Agent $e0 $x0) (Member $x0 licence))
p205545	-0.02878	-0.03980	-0.03660	0.11451	0.14085	-0.02253	-0.04083	-0.04313	-0.00878	0.05206	0.12140	-0.00811	0.00691	0.00815	-0.01794	-0.01800	-0.00196	0.11691	-0.03284	-0.05842	-0.05094	0.04718	0.00801	-0.01358	0.08564	-0.01632	-0.01107	0.04888	-0.06118	-0.03436	-0.03427	-0.00093	(And (Agent $e0 $x0) (Member $x0 museum))
p205546	0.00198	-0.01319	-0.02707	0.04444	0.06181	-0.00743	-0.00386	-0.02381	-0.00591	0.01090	0.05151	0.00301	-0.00766	-0.01584	-0.02131	0.02702	-0.00179	0.04279	-0.00785	-0.01765	-0.01946	0.00222	-0.00803	-0.02119	0.07570	-0.00529	-0.00313	-0.01885	-0.02458	-0.02089	-0.02975	-0.00080	(And (Agent $e0 $x0) (Member $x0 neighbour))
p205547	-0.05612	0.11208	0.04368	0.01069	0.02148	0.07624	0.02931	-0.00637	-0.01198	0.17559	-0.05023	-0.09240	-0.03669	0.12790	0.01319	-0.02036	-0.08590	-0.05723	-0.00789	0.17292	-0.03054	-0.16168	-0.02470	-0.11080	0.12538	0.00414	-0.04461	-0.11295	0.11438	-0.10757	-0.05734	0.11792	(And (Agent $e0 $x0) (Member $x0 potter))
p205548	0.01267	-0.00754	0.02698	-0.00732	0.01579	0.01602	-0.01158	-0.00255	-0.00458	-0.02136	-0.00758	0.00950	-0.00457	-0.00056	-0.00821	-0.01351	0.01348	0.01458	-0.00010	-0.00716	-0.02605	-0.01228	0.00706	-0.00550	-0.00010	0.00968	-0.01024	-0.02123	0.00123	0.00938	-0.00590	-0.00763	(And (Agent $e0 $x0) (Member $x0 shepherd))
p205549	0.02785	0.00526	-0.00030	-0.00928	-0.02578	0.02406	0.00134	-0.01028	0.04197	-0.00738	0.00180	-0.03098	-0.01403	0.02612	-0.00848	-0.01190	0.00593	0.02184	-0.01990	-0.03266	-0.00359	-0.02265	-0.00154	-0.01377	0.00748	0.02655	0.04130	-0.01521	0.00702	0.02058	-0.01530	-0.00453	(And (Agent $e0 $x0) (Member $x0 storm))
p205550	-0.01309	-0.04460	-0.04047	-0.01589	0.03086	0.09925	-0.03122	0.04573	0.00713	-0.01069	-0.03352	0.02717	0.01630	-0.00155	0.02121	-0.02107	0.03969	-0.03184	-0.02721	-0.01357	0.09187	-0.02681	-0.03055	-0.00662	-0.00370	-0.01041	0.02867	0.04371	0.03278	-0.06268	-0.02595	-0.01733	(And (Agent $e0 $x0) (Member $x0 trainer))
p205551	-0.00354	-0.00815	-0.00253	-0.00109	-0.00519	0.01496	0.00273	0.02536	-0.01165	-0.00555	-0.00943	-0.00413	0.00461	0.00845	-0.00215	0.01694	0.01491	-0.00107	-0.00623	0.00354	0.02002	-0.02404	-0.01845	-0.01276	-0.01456	-0.00230	0.00277	0.00839	0.01816	-0.02335	-0.02516	-0.01715	(And (Agent $e0 $x0) (Member $x0 vet))
p205552	-0.00573	-0.00419	-0.00020	-0.00306	-0.00797	0.00623	-0.00302	-0.00868	0.00380	-0.00930	-0.00490	-0.00575	-0.01256	0.00253	-0.00785	-0.00396	0.00825	0.00539	0.00154	-0.00235	-0.00249	-0.00331	-0.00996	-0.00353	0.01016	0.01266	-0.00947	-0.01079	0.00722	0.00940	0.00881	-0.00836	(And (Agent $e0 $x0) (Member $x0 warden))
p205553	-0.03754	-0.05527	0.06178	0.01634	0.00119	-0.00761	-0.00928	-0.00111	-0.00483	0.06907	0.00659	0.05142	-0.01736	-0.02314	-0.00899	-0.01976	0.06050	-0.00413	-0.00045	0.02707	-0.02441	-0.02612	-0.01103	0.05823	-0.04303	0.03390	-0.01315	-0.02369	0.01085	-0.01462	-0.00859	-0.04612	(And (Agent $e0 $x0) (Member $x0 welder))
p205554	0.00198	-0.01319	-0.02707	0.04444	0.06181	-0.00743	-0.00386	-0.02381	-0.00592	0.01089	0.05151	0.00301	-0.00766	-0.01584	-0.02131	0.02702	-0.00178	0.04279	-0.00785	-0.01765	-0.01947	0.00222	-0.00803	-0.02119	0.07570	-0.00529	-0.00313	-0.01885	-0.02458	-0.02089	-0.02975	-0.00080	(And (Agent $e0 $x0) (Recipient $e0 ravi))
p205555	-0.00581	-0.00421	-0.00036	-0.00325	-0.00736	0.00596	-0.00313	-0.00876	0.00324	-0.00925	-0.00491	-0.00532	-0.01233	0.00222	-0.00796	-0.00391	0.00795	0.00520	0.00139	-0.00231	-0.00265	-0.00291	-0.00979	-0.00347	0.00961	0.01198	-0.00948	-0.01066	0.00677	0.00938	0.00856	-0.00821	(And (Agent $e0 $x0) (Theme $e0 night_delivery))
p205556	0.00019	-0.02223	0.03305	-0.01035	0.02109	0.00695	-0.01275	-0.00341	-0.01113	-0.02552	-0.00551	0.02096	-0.00254	-0.01592	-0.01137	-0.01187	0.02132	0.02230	0.00242	-0.00433	-0.02877	-0.00443	0.00944	0.00788	-0.00558	0.00142	-0.00961	-0.01843	0.00515	0.01381	-0.00402	-0.00949	(And (Agent $e0 $x0) (Theme $e0 photography))
p205557	-0.00556	-0.00398	-0.00004	-0.00287	-0.00775	0.00641	-0.00275	-0.00851	0.00402	-0.00903	-0.00469	-0.00555	-0.01241	0.00271	-0.00764	-0.00374	0.00848	0.00560	0.00178	-0.00216	-0.00226	-0.00307	-0.00975	-0.00331	0.01037	0.01290	-0.00926	-0.01058	0.00746	0.00966	0.00900	-0.00821	(And (Agent $e0 $x0) (Theme $e0 visitor))
p205558	-0.00822	0.00164	-0.00017	-0.00282	-0.00730	0.00400	0.00149	-0.00657	-0.00142	-0.00663	-0.00874	-0.01136	-0.00568	0.00538	-0.00704	-0.00374	0.00130	0.01044	0.00019	-0.00192	0.00054	-0.00529	-0.01098	0.00063	0.00613	0.02280	-0.01118	-0.00877	0.00508	0.00559	0.00487	-0.00781	(And (Agent $e0 $x0) (Time $e0 (Hour <num>)))
p205559	-0.00541	-0.00392	0.00009	-0.00273	-0.00763	0.00655	-0.00276	-0.00835	0.00408	-0.00900	-0.00460	-0.00548	-0.01227	0.00284	-0.00759	-0.00365	0.00853	0.00566	0.00183	-0.00199	-0.00221	-0.00305	-0.00965	-0.00323	0.01043	0.01296	-0.00920	-0.01057	0.00746	0.00971	0.00909	-0.00801	(And (Agent $e0 $x0) (Time $e0 (Weekday sunday)))
p205560	-0.00096	-0.00760	0.01732	0.00968	-0.01191	-0.00828	0.00061	0.00699	-0.01362	0.02103	0.00709	0.01336	0.00265	-0.00223	0.00612	-0.00297	-0.00713	-0.00279	-0.00954	0.00470	0.00066	-0.00283	-0.00271	-0.00061	-0.02257	-0.00256	-0.00619	0.00459	0.00611	-0.00936	-0.00556	-0.01611	(And (Agent $e0 ana) (Member $e0 work))
p205561	-0.02897	-0.01926	0.02627	-0.00386	0.02105	-0.01948	-0.00815	0.04882	-0.01079	0.04247	0.01158	0.04098	0.00280	-0.00455	-0.00089	-0.01629	0.00533	-0.00860	-0.00246	0.01478	-0.02347	0.00018	0.04055	0.01115	-0.03345	-0.00667	-0.00733	-0.02089	-0.00710	-0.00706	-0.00656	-0.01874	(And (Agent $e0 dara) (Location $e0 $x0))
p205562	-0.02897	-0.01926	0.02627	-0.00386	0.02105	-0.01948	-0.00815	0.04882	-0.01079	0.04247	0.01158	0.04098	0.00280	-0.00455	-0.00089	-0.01629	0.00533	-0.00860	-0.00246	0.01478	-0.02347	0.00018	0.04055	0.01115	-0.03345	-0.00667	-0.00733	-0.02089	-0.00710	-0.00706	-0.00656	-0.01874	(And (Agent $e0 dara) (Member $e0 work))
p205563	0.00817	0.00334	0.01271	-0.00124	-0.02463	-0.01523	0.02220	0.01936	-0.01866	-0.00596	-0.00188	-0.01347	0.00535	0.00353	-0.01545	0.02949	0.00973	0.01594	-0.00058	0.01287	-0.00814	-0.02684	-0.01247	-0.01861	-0.01726	0.00078	-0.00227	-0.00834	0.00532	-0.01067	-0.03025	-0.01383	(And (Agent $e0 jica) (Member $e0 fund))
